杰克·吉伦哈尔,776.26;776.26;9905.05,3
福里斯特·惠特克,776.26;776.26;4903.84,3
瑞秋·麦克亚当斯,776.26;776.26,2
卢克·布雷西,2918.67;23604.01,2
皮尔斯·布鲁斯南,2918.67,1
妮娜·杨科维奇,2918.67,1
欧嘉·柯瑞兰寇,2918.67;12557.92,2
威尔·帕顿,2918.67,1
拉扎尔·里斯托夫斯基,2918.67,1
卡特琳娜·斯柯松,2918.67,1
伊莉萨·泰勒-科特尔,2918.67,1
戴尔里·林多,23604.01,1
托比亚斯·桑特曼,23604.01;8153.92,2
尼科莱·金斯基,23604.01,1
尤达·刘易斯,23604.01,1
马蒂亚斯·帕丁,23604.01,1
弗兰切斯科·马蒂诺,23604.01,1
杰梅斯·巴特勒,23604.01;51427.48;41999.6,3
埃德加·拉米雷兹,23604.01,1
泰莉莎·帕尔墨,23604.01,1
雷·温斯顿,23604.01,1
杰夫·伯勒尔,23604.01,1
克雷蒙斯·施伊克,23604.01,1
安娜·肯德里克,294.83,1
理查·詹金斯,294.83;7806.18;16383.58;9348.02,4
神奈川宏幸,294.83,1
罗伯特·雷德福,294.83;56222.47,2
布莱丹·格里森,294.83;1507.74;11802.6,3
苏珊·萨兰登,294.83;14972.14,2
希亚·拉博夫,294.83;10093.24,2
山姆·艾里奥特,294.83;3917.8,2
朱莉·克里斯蒂,294.83,1
斯坦利·图齐,294.83;5099.26;156849.32;22359.05;14155.14;11528.38;15806.81,7
布里特·马灵,294.83,1
尼克·诺特,294.83,1
泰伦斯·霍华德,294.83;2417.93,2
克里斯·库柏,294.83;47170.25,2
斯蒂芬·鲁特,294.83;7888.77;3819.31,3
马克·鲁法洛,1644.58;60404.29;131747.2;63121.8;11956.43,5
席洛·格林,1644.58;6060.21,2
凯拉·奈特莉,1644.58;3429.41;15729.54;9905.05,4
茅斯·达夫,1644.58,1
凯瑟琳·基纳,1644.58,1
克里斯·努内兹,1644.58;10150.32,2
罗伯·莫洛,1644.58,1
曼迪·科尔曼,1644.58,1
詹姆斯·柯登,1644.58,1
亚当·李维,1644.58,1
海莉·斯坦菲尔德,1644.58;11040.8,2
希娜·柯莱特,1644.58,1
凯伦·皮特曼,1644.58,1
乔·凯恩,1644.58,1
菲利普·奥唐戈,1644.58;35702.84,2
玛利亚·波兹哈娃,5989.2,1
马特威·莱科夫,5989.2,1
陈妍希,241.69;24596.81;214.34;2878.33;4728.92;4903.27;324.66;3251.18,8
彭于晏,241.69;16959.26;31777.27;62707.87;50078.6;13728.25;6124.61;16451.77;4728.92;11193.6;17617.84,11
陈意涵,241.69;3213.59;214.34;959.72;18627.33;27971.77;2813.02;264.45;553.88,9
丹尼拉·科兹洛夫斯基,3056.76,1
弗拉基米尔·马什科夫,3056.76,1
阿格尼·格鲁迪特,3056.76,1
史蒂夫·布西密,6060.21;10279.91;18797.69,3
大卫·斯佩德,6060.21;10279.91,2
凯文·詹姆斯,6060.21;9848.75;10279.91,3
亚当·桑德勒,6060.21;9848.75;10279.91,3
安迪·萨姆伯格,6060.21;10279.91,2
布里奇特·霍夫曼,6060.21;3841.8,2
汤姆·肯尼,6060.21;57583.4;4841.82,3
卡姆·克拉克,6060.21,1
露奈儿·坎贝尔,6060.21,1
赛琳娜·戈麦斯,6060.21;10279.91,2
大卫·科恩查内,6060.21,1
克里斯·帕内尔,6060.21;7806.18,2
麦莉·赛勒斯,6060.21,1
莫莉·香侬,6060.21,1
罗伯·里格尔,6060.21;813.98,2
法兰·德瑞雪,6060.21;10279.91;2565.3,3
罗伯特·斯密戈尔,6060.21,1
杰姬·桑德勒,6060.21,1
范·迪塞尔,15959.6;37719.75;195358.45;48579.97,4
约瑟夫·吉尔甘,15959.6,1
迈克尔·凯恩,15959.6;60404.29;41999.6;55807.11;11956.43,5
琼·瓦勒拉,15959.6,1
伊利亚·伍德,15959.6;26071.16;65211.68,3
道恩·奥利弗瑞,15959.6;1926.28,2
蒂凡妮·桑德尔·麦..,15959.6;9348.02,2
奥拉弗·达里·奥拉..,15959.6,1
伊萨赫·德·班克尔,15959.6,1
丽纳·欧文,15959.6,1
洛特·弗贝克,15959.6,1
迪索·拉莫斯,15959.6;131747.2;47519.74;32368.23;16383.58;4637.22;41999.6;58243.15;29085.89;35702.84;68193.49,11
萝斯·莱斯利,15959.6,1
威廉·卡尼亚,15959.6,1
杰拉德·巴特勒,22843.4;32091.39;3932.36;35046.51,4
布莱恩·布朗,22843.4,1
加勒特·威廉·方丹,22843.4,1
艾洛蒂·袁,22843.4,1
罗苹·纳文,22843.4,1
尼可拉·科斯特-瓦..,22843.4;12557.92,2
朱利安·斯通,22843.4;60404.29;9054.52,3
布兰顿·思怀兹,22843.4;25641.3,2
戈兰·克鲁特,22843.4;6905.7;4637.22,3
杰弗里·拉什,22843.4;36519.86,2
布鲁斯·斯宾斯,22843.4;4637.22,2
阿比丽,22843.4,1
科特妮·伊顿,22843.4,1
蕾切尔·布雷克,22843.4,1
查德维克·博斯曼,22843.4,1
艾玛·布斯,22843.4,1
卢夫斯·塞维尔,22843.4;8153.92,2
克里斯汀·斯图尔特,1982.08,1
约翰·雷吉扎莫,1982.08;40077.74;3819.31;16923.08,4
杰西·艾森伯格,1982.08;60404.29;59078.07;11956.43;16923.08,5
莫妮卡·甘德顿,1982.08;11325.13,2
迈克尔·帕帕约翰,1982.08,1
